,importance,stddev,p_value,n,p99_high,p99_low
assets_per_emp,0.00013652298073514314,3.12271885701022e-05,0.0003067508342062005,5,0.00020082019360659673,7.222576786368956e-05
expmean_earn_yld,0.00013554372833910478,6.359540078189755e-05,0.004433574304187748,5,0.00026648753753088085,4.5999191473287385e-06
expmean_bp_ratio,0.00013542323610817863,7.843435998627109e-05,0.00906782209385228,5,0.00029692066739797174,-2.6074195181614477e-05
std_debt_pct,0.0001353291854707006,8.996008590657127e-05,0.014103000797745194,5,0.0003205582457328532,-4.9899874791452036e-05
roll_trend_5y_current_ratio,0.0001351712312079645,4.189555560363643e-05,0.0009786770931054702,5,0.00022143475925396735,4.8907703161961625e-05
expmean_interest_cov,0.00013447326326772037,2.0335675116491934e-05,6.0889739718616275e-05,5,0.0001763446994014768,9.260182713396393e-05
expvol_div_yield,0.0001343364357882626,6.717498827145763e-05,0.005530163884315481,5,0.0002726506650961997,-3.977793519674509e-06
roll_mean_3y_roic,0.0001332379461861821,4.439761467175433e-05,0.0012835097810007807,5,0.0002246532484355711,4.1822643936793096e-05
roll_trend_5y_leverage,0.00013294568858952528,3.702602372581611e-05,0.0006529522625009228,5,0.0002091827831950131,5.6708593984037466e-05
roll_max_5y_accruals_ratio,0.00013268607743057714,2.2932446878473933e-05,0.00010293885550914335,5,0.00017990430251345446,8.546785234769981e-05
expvol_current_ratio,0.00013246789781227176,4.338493446363363e-05,0.0012033750585624563,5,0.00022179807751641234,4.313771810813118e-05
log_at,0.00013236209646798612,3.7615040482483554e-05,0.0007050134577337222,5,0.00020981198471652893,5.491220821944332e-05
expmean_altman_z,0.00013191968953056853,4.165348034505159e-05,0.0010493368195038581,5,0.00021768478127330955,4.615459778782749e-05
peak_drop_gross_margin,0.0001317900784880921,2.5500983114591674e-05,0.0001601410497143296,5,0.00018429695518207935,7.928320179410484e-05
yoy_ev_to_sales,0.00013151763649201786,5.1197624080701726e-05,0.002276247492033622,5,0.00023693425210054758,2.6101020883488135e-05
roll_mean_3y_earn_yld,0.00013142787549365044,3.363841116391749e-05,0.0004728911194479851,5,0.0002006898290124076,6.216592197489328e-05
roa,0.00013141077637566224,1.774045086475051e-05,3.890770506635864e-05,5,0.000167938609905272,9.488294284605247e-05
accel_invest_st_ratio,0.0001313870144699969,4.86721408240213e-05,0.0018990234511571788,5,0.00023160362514713353,3.1170403792860275e-05
acct_mom_ebitda_margin,0.00013134510338901338,5.465124232272168e-05,0.00289587484086883,5,0.00024387276669193903,1.8817440086087736e-05
yoy_altman_z4,0.00012893799436333175,2.5621832763377026e-05,0.00017765275585998968,5,0.00018169370215448768,7.618228657217582e-05
roll_trend_5y_earn_yld,0.00012843843550578438,2.861037137500248e-05,0.0002768821801948903,5,0.00018734758560427035,6.95292854072984e-05
invest_st_ratio,0.0001279384877551637,4.5547013206941044e-05,0.001640480277158856,5,0.0002217204174748782,3.415655803544922e-05
expmean_rd_intensity,0.00012781579671286014,3.915118461838581e-05,0.0009361714985102314,5,0.00020842862696899395,4.720296645672631e-05
peak_drop_wcap_ratio,0.00012768599257226843,2.2886033512983347e-05,0.00011871699088323176,5,0.00017480865189409975,8.056333325043711e-05
expvol_leverage,0.00012664268881403817,4.8204083039091995e-05,0.0020971812796812205,5,0.00022589556204275928,2.7389815585317047e-05
expvol_log_mkvalt,0.00012616189126302135,0.00010751765576317112,0.029282253116987452,5,0.0003475422305313174,-9.521844800527466e-05
expvol_dd1_ratio,0.00012594911230812134,4.988890245502778e-05,0.0024244709163960304,5,0.00022867105200093324,2.3227172615309416e-05
peak_drop_earn_yld,0.00012552144356485772,7.072712480567675e-05,0.008280320628444244,5,0.00027114957109249636,-2.010668396278093e-05
interact_roa_gdp,0.00012511447600658255,1.6369729713091332e-05,3.437706773556908e-05,5,0.0001588199757395464,9.140897627361869e-05
expvol_roa,0.00012501691494799517,4.453856997934308e-05,0.0016447921090715601,5,0.00021672244612391882,3.331138377207153e-05
peak_drop_roa,0.00012394174587979646,2.776284028920267e-05,0.00028291522943501196,5,0.00018110581775849615,6.677767400109676e-05
roll_autocorr_5y_asset_turnover,0.00012337282860146458,4.743349772102672e-05,0.0021754682677472843,5,0.00022103905600966833,2.570660119326081e-05
roll_sd_3y_roic,0.00012300033255798759,4.75109418250127e-05,0.0022126904006419187,5,0.00022082601844668974,2.517464666928542e-05
roll_autocorr_3y_roa,0.0001226411036843178,5.343550622102727e-05,0.003414389910624499,5,0.000232665549550596,1.2616657818039572e-05
expmean_dd1_ratio,0.00012201526688615516,4.7889012785343613e-05,0.0023450160666492253,5,0.0002206194061076747,2.341112766463564e-05
yoy_log_return,0.00012051430841677479,4.9086709156998346e-05,0.0026818958529375475,5,0.00022158452102145445,1.9444095812095127e-05
roll_autocorr_5y_earn_yld,0.00012017010173424048,4.874560834723647e-05,0.0026423825794465246,5,0.00022053798305710624,1.9802220411374724e-05
roll_sd_3y_asset_turnover,0.00012013165125790426,4.877438087785574e-05,0.0026510781639449395,5,0.0002205587756189937,1.9704526896814793e-05
acct_mom_net_debt_ebitda,0.00012005162515040801,4.621963129628056e-05,0.0021863202153690614,5,0.0002152184848126425,2.4884765488173528e-05
expvol_invest_st_ratio,0.00012003357671843684,3.669186475237525e-05,0.0009289454198127881,5,0.00019558263337904208,4.4484520057831587e-05
roll_sd_3y_cash_pct_act,0.00011921780453205688,5.1645770949702825e-05,0.003345122341298491,5,0.00022555716073790783,1.287844832620592e-05
roll_mean_3y_interest_cov,0.0001188147108241111,3.6124653439373664e-05,0.0009103237790038374,5,0.00019319587155155262,4.443355009666959e-05
roll_trend_5y_asset_turnover,0.00011808318311183897,3.33712211748084e-05,0.000690285951824394,5,0.0001867949887500624,4.937137747361554e-05
roll_mean_5y_current_ratio,0.00011793046024477505,5.703418458933237e-05,0.0049273876459146855,5,0.00023536463461041435,4.962858791357429e-07
roe,0.00011787667762199749,3.797214792447796e-05,0.0011311207717807337,5,0.00019606185502935616,3.969150021463883e-05
